,Attraction_Name,Date,X,Y,result
1017,LegendsPoolAndSportsBarพทยาไทย,ก.พ.2017,12.934503,100.891907,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1018,LegendsPoolAndSportsBarพทยาไทย,ม.ค.2016,12.934503,100.891907,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1019,LegendsPoolAndSportsBarพทยาไทย,ก.ย.2016,12.934503,100.891907,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1020,LegendsPoolAndSportsBarพทยาไทย,ก.ย.2016,12.934503,100.891907,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1021,LegendsPoolAndSportsBarพทยาไทย,ก.ย.2016,12.934503,100.891907,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1022,LegendsPoolAndSportsBarพทยาไทย,ส.ค.2016,12.934503,100.891907,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1023,LegendsPoolAndSportsBarพทยาไทย,ส.ค.2016,12.934503,100.891907,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1024,LegendsPoolAndSportsBarพทยาไทย,ม.ค.2018,12.934503,100.891907,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1025,LegendsPoolAndSportsBarพทยาไทย,ต.ค.2017,12.934503,100.891907,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1026,LegendsPoolAndSportsBarพทยาไทย,ม.ค.2017,12.934503,100.891907,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1027,LegendsPoolAndSportsBarพทยาไทย,ก.พ.2017,12.934503,100.891907,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1028,LegendsPoolAndSportsBarพทยาไทย,ม.ค.2016,12.934503,100.891907,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1029,LegendsPoolAndSportsBarพทยาไทย,ก.ย.2016,12.934503,100.891907,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1030,LegendsPoolAndSportsBarพทยาไทย,ก.ย.2016,12.934503,100.891907,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1031,LegendsPoolAndSportsBarพทยาไทย,ก.ย.2016,12.934503,100.891907,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1032,LegendsPoolAndSportsBarพทยาไทย,ส.ค.2016,12.934503,100.891907,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1033,LegendsPoolAndSportsBarพทยาไทย,ส.ค.2016,12.934503,100.891907,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1034,LetsCookThaiCookingSchoolบางละมงไทย,ก.ย.2019,12.933182,100.898796,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1035,LetsCookThaiCookingSchoolบางละมงไทย,ส.ค.2019,12.933182,100.898796,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1036,LetsCookThaiCookingSchoolบางละมงไทย,ก.ย.2019,12.933182,100.898796,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1037,LetsCookThaiCookingSchoolบางละมงไทย,ส.ค.2019,12.933182,100.898796,"('neu', {'pos': 0.09865437328242253, 'neu': 0.7431961994499023, 'neg': 0.03588934703991153})"
1038,LetsCookThaiCookingSchoolบางละมงไทย,ก.ค.2019,12.933182,100.898796,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1039,LetsCookThaiCookingSchoolบางละมงไทย,มิ.ย.2019,12.933182,100.898796,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1040,LetsCookThaiCookingSchoolบางละมงไทย,มิ.ย.2019,12.933182,100.898796,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1041,LetsCookThaiCookingSchoolบางละมงไทย,พ.ค.2019,12.933182,100.898796,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1042,LetsCookThaiCookingSchoolบางละมงไทย,เม.ย.2019,12.933182,100.898796,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1043,LetsCookThaiCookingSchoolบางละมงไทย,เม.ย.2019,12.933182,100.898796,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1044,LightBulletShootingRangeศรราชาไทย,พ.ค.2019,13.121979,101.026688,"('pos', {'pos': 0.9761106872310367, 'neu': 0.008044652713815508, 'neg': 0.06408358428394877})"
1045,LightBulletShootingRangeศรราชาไทย,ม.ค.2020,13.121979,101.026688,"('neg', {'pos': 0.3933958228172196, 'neu': 0.04021000624740832, 'neg': 0.7061704638166394})"
1046,LightBulletShootingRangeศรราชาไทย,ธ.ค.2018,13.121979,101.026688,"('neu', {'pos': 0.11712256262213033, 'neu': 0.4373896635623645, 'neg': 0.15495394730749576})"
1047,LoveArtParkพทยาไทย,ก.ค.2017,12.827126,100.936218,"('pos', {'pos': 0.7186083657727441, 'neu': 0.15661506317386853, 'neg': 0.2235095463587743})"
1048,LoveArtParkพทยาไทย,ก.ย.2016,12.827126,100.936218,"('neu', {'pos': 0.25325517503982525, 'neu': 0.6253039410099472, 'neg': 0.03989904596602047})"
1049,LoveArtParkพทยาไทย,ก.ย.2016,12.827126,100.936218,"('neg', {'pos': 0.1260788366897919, 'neu': 0.09920902904055157, 'neg': 0.6046552885937725})"
1050,LoveArtParkพทยาไทย,ก.ค.2016,12.827126,100.936218,"('neg', {'pos': 0.19486809050014314, 'neu': 0.2960629624184172, 'neg': 0.3239313895062982})"
1051,LoveArtParkพทยาไทย,ส.ค.2016,12.827126,100.936218,"('neg', {'pos': 0.1368624474245484, 'neu': 0.36660294442944386, 'neg': 0.5448351681584159})"
1052,LoveArtParkพทยาไทย,เม.ย.2016,12.827126,100.936218,"('neg', {'pos': 0.10657894422404245, 'neu': 0.17230585103134857, 'neg': 0.5613416530568707})"
1053,LoveArtParkพทยาไทย,ม.ค.2016,12.827126,100.936218,"('neu', {'pos': 0.26844000056475825, 'neu': 0.679329461518018, 'neg': 0.03961073449472616})"
1054,LoveArtParkพทยาไทย,ธ.ค.2015,12.827126,100.936218,"('neu', {'pos': 0.1061068313666512, 'neu': 0.5114055196232921, 'neg': 0.40771533150533995})"
1055,LoveArtParkพทยาไทย,ต.ค.2015,12.827126,100.936218,"('neu', {'pos': 0.19267931806464675, 'neu': 0.6696849494483099, 'neg': 0.053542162611811966})"
1056,LoveArtParkพทยาไทย,ส.ค.2015,12.827126,100.936218,"('neu', {'pos': 0.0671320700139112, 'neu': 0.8113182080340005, 'neg': 0.058061072963989636})"
1057,LuciferDiscoพทยาไทย,เม.ย.2020,12.926578,100.872803,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1058,LuciferDiscoพทยาไทย,มี.ค.2020,12.926578,100.872803,"('neu', {'pos': 0.09859096795080381, 'neu': 0.7458586651940327, 'neg': 0.04398902950249954})"
1059,LuciferDiscoพทยาไทย,ม.ค.2020,12.926578,100.872803,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1060,LuciferDiscoพทยาไทย,ต.ค.2019,12.926578,100.872803,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1061,LuciferDiscoพทยาไทย,พ.ย.2019,12.926578,100.872803,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1062,LuciferDiscoพทยาไทย,ต.ค.2019,12.926578,100.872803,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1063,LuciferDiscoพทยาไทย,ต.ค.2019,12.926578,100.872803,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1064,LuciferDiscoพทยาไทย,ต.ค.2019,12.926578,100.872803,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1065,LuciferDiscoพทยาไทย,ส.ค.2019,12.926578,100.872803,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1066,LuciferDiscoพทยาไทย,ก.ค.2019,12.926578,100.872803,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1067,LuciferDiscoพทยาไทย,เม.ย.2020,12.926578,100.872803,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1068,LuciferDiscoพทยาไทย,มี.ค.2020,12.926578,100.872803,"('neu', {'pos': 0.09859096795080381, 'neu': 0.7458586651940327, 'neg': 0.04398902950249954})"
1069,LuciferDiscoพทยาไทย,ม.ค.2020,12.926578,100.872803,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1070,LuciferDiscoพทยาไทย,ต.ค.2019,12.926578,100.872803,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1071,LuciferDiscoพทยาไทย,พ.ย.2019,12.926578,100.872803,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1072,LuciferDiscoพทยาไทย,ต.ค.2019,12.926578,100.872803,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1073,LuciferDiscoพทยาไทย,ต.ค.2019,12.926578,100.872803,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1074,LuciferDiscoพทยาไทย,ต.ค.2019,12.926578,100.872803,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1075,LuciferDiscoพทยาไทย,ส.ค.2019,12.926578,100.872803,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1076,LuciferDiscoพทยาไทย,ก.ค.2019,12.926578,100.872803,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1077,LuckyBarพทยาไทย,ธ.ค.2017,12.94537,100.887077,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1078,LuckyFingerMassageพทยาไทย,มี.ค.2022,12.926827,100.875137,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1079,LuckyFingerMassageพทยาไทย,ธ.ค.2021,12.926827,100.875137,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1080,LuckyFingerMassageพทยาไทย,ก.พ.2020,12.926827,100.875137,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1081,LuckyFingerMassageพทยาไทย,เม.ย.2019,12.926827,100.875137,"('neu', {'pos': 0.0908423777363578, 'neu': 0.6997426222864113, 'neg': 0.06217578633700732})"
1082,LuckyFingerMassageพทยาไทย,มี.ค.2019,12.926827,100.875137,"('neu', {'pos': 0.09865437328242253, 'neu': 0.7431961994499023, 'neg': 0.03588934703991153})"
1083,LuckyFingerMassageพทยาไทย,ก.พ.2019,12.926827,100.875137,"('neu', {'pos': 0.09865437328242253, 'neu': 0.7431961994499023, 'neg': 0.03588934703991153})"
1084,LuckyFingerMassageพทยาไทย,ก.ย.2018,12.926827,100.875137,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1085,LuckyFingerMassageพทยาไทย,ม.ค.2018,12.926827,100.875137,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1086,LuckyFingerMassageพทยาไทย,ธ.ค.2017,12.926827,100.875137,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1087,LuckyFingerMassageพทยาไทย,ก.พ.2018,12.926827,100.875137,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1088,LuckyFingerMassageพทยาไทย,มี.ค.2022,12.926827,100.875137,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1089,LuckyFingerMassageพทยาไทย,ธ.ค.2021,12.926827,100.875137,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1090,LuckyFingerMassageพทยาไทย,ก.พ.2020,12.926827,100.875137,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1091,LuckyFingerMassageพทยาไทย,เม.ย.2019,12.926827,100.875137,"('neu', {'pos': 0.0908423777363578, 'neu': 0.6997426222864113, 'neg': 0.06217578633700732})"
1092,LuckyFingerMassageพทยาไทย,มี.ค.2019,12.926827,100.875137,"('neu', {'pos': 0.09865437328242253, 'neu': 0.7431961994499023, 'neg': 0.03588934703991153})"
1093,LuckyFingerMassageพทยาไทย,ก.พ.2019,12.926827,100.875137,"('neu', {'pos': 0.09865437328242253, 'neu': 0.7431961994499023, 'neg': 0.03588934703991153})"
1094,LuckyFingerMassageพทยาไทย,ก.ย.2018,12.926827,100.875137,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1095,LuckyFingerMassageพทยาไทย,ม.ค.2018,12.926827,100.875137,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1096,LuckyFingerMassageพทยาไทย,ธ.ค.2017,12.926827,100.875137,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1097,LuckyFingerMassageพทยาไทย,ก.พ.2018,12.926827,100.875137,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1098,MadamTPattayaพทยาไทย,พ.ย.2019,12.927647,100.877312,"('neu', {'pos': 0.09865437328242253, 'neu': 0.7431961994499023, 'neg': 0.03588934703991153})"
1099,MadamTPattayaพทยาไทย,พ.ย.2019,12.927647,100.877312,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1100,MadamTPattayaพทยาไทย,เม.ย.2019,12.927647,100.877312,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1101,MadamTPattayaพทยาไทย,มี.ค.2019,12.927647,100.877312,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1102,MadamTPattayaพทยาไทย,ก.พ.2018,12.927647,100.877312,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1103,MadamTPattayaพทยาไทย,ก.พ.2018,12.927647,100.877312,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1104,MadamTPattayaพทยาไทย,ก.พ.2018,12.927647,100.877312,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1105,MadamTPattayaพทยาไทย,ก.พ.2018,12.927647,100.877312,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1106,MadamTPattayaพทยาไทย,ก.ย.2017,12.927647,100.877312,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1107,MadamTPattayaพทยาไทย,ม.ค.2018,12.927647,100.877312,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1108,MaithaiMotorbikesพทยาไทย,ธ.ค.2016,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1109,MajorCineplexTheAvenuePattayaพทยาไทย,ก.ย.2019,12.93073,100.881668,"('pos', {'pos': 0.429127107663977, 'neu': 0.31683378048849986, 'neg': 0.07313613408257581})"
1110,MajorCineplexTheAvenuePattayaพทยาไทย,ก.พ.2020,12.93073,100.881668,"('pos', {'pos': 0.5120052237494472, 'neu': 0.07118865989576206, 'neg': 0.14544954815481548})"
1111,MajorCineplexTheAvenuePattayaพทยาไทย,พ.ย.2019,12.93073,100.881668,"('pos', {'pos': 0.8943980436746862, 'neu': 0.3868364112374855, 'neg': 0.02969925438574206})"
1112,MajorCineplexTheAvenuePattayaพทยาไทย,พ.ย.2018,12.93073,100.881668,"('neg', {'pos': 0.07637322243602529, 'neu': 0.2519821693256331, 'neg': 0.6233958330032184})"
1113,MajorCineplexTheAvenuePattayaพทยาไทย,พ.ย.2018,12.93073,100.881668,"('neu', {'pos': 0.09932283096208683, 'neu': 0.6686194044614041, 'neg': 0.13218669991877038})"
1114,MajorCineplexTheAvenuePattayaพทยาไทย,ส.ค.2018,12.93073,100.881668,"('neu', {'pos': 0.05864050746093846, 'neu': 0.5723000517290046, 'neg': 0.1209992146787602})"
1115,MajorCineplexTheAvenuePattayaพทยาไทย,มี.ค.2018,12.93073,100.881668,"('pos', {'pos': 0.43351511217384353, 'neu': 0.3545411530160228, 'neg': 0.04001879546084359})"
1116,MajorCineplexTheAvenuePattayaพทยาไทย,ก.ค.2017,12.93073,100.881668,"('neu', {'pos': 0.04653398142070404, 'neu': 0.49027798880135953, 'neg': 0.418213606106857})"
1117,MajorCineplexTheAvenuePattayaพทยาไทย,ก.พ.2018,12.93073,100.881668,"('neg', {'pos': 0.04443146816284222, 'neu': 0.15735300310977185, 'neg': 0.8420797512737398})"
1118,MajorCineplexTheAvenuePattayaพทยาไทย,ก.พ.2018,12.93073,100.881668,"('neu', {'pos': 0.11028715513448091, 'neu': 0.4586182491376418, 'neg': 0.334467949720528})"
1119,MajorCineplexTheAvenuePattayaพทยาไทย,ก.ย.2019,12.93073,100.881668,"('pos', {'pos': 0.429127107663977, 'neu': 0.31683378048849986, 'neg': 0.07313613408257581})"
1120,MajorCineplexTheAvenuePattayaพทยาไทย,ก.พ.2020,12.93073,100.881668,"('pos', {'pos': 0.5120052237494472, 'neu': 0.07118865989576206, 'neg': 0.14544954815481548})"
1121,MajorCineplexTheAvenuePattayaพทยาไทย,พ.ย.2019,12.93073,100.881668,"('pos', {'pos': 0.8943980436746862, 'neu': 0.3868364112374855, 'neg': 0.02969925438574206})"
1122,MajorCineplexTheAvenuePattayaพทยาไทย,พ.ย.2018,12.93073,100.881668,"('neg', {'pos': 0.07637322243602529, 'neu': 0.2519821693256331, 'neg': 0.6233958330032184})"
1123,MajorCineplexTheAvenuePattayaพทยาไทย,พ.ย.2018,12.93073,100.881668,"('neu', {'pos': 0.09932283096208683, 'neu': 0.6686194044614041, 'neg': 0.13218669991877038})"
1124,MajorCineplexTheAvenuePattayaพทยาไทย,ส.ค.2018,12.93073,100.881668,"('neu', {'pos': 0.05864050746093846, 'neu': 0.5723000517290046, 'neg': 0.1209992146787602})"
1125,MajorCineplexTheAvenuePattayaพทยาไทย,มี.ค.2018,12.93073,100.881668,"('pos', {'pos': 0.43351511217384353, 'neu': 0.3545411530160228, 'neg': 0.04001879546084359})"
1126,MajorCineplexTheAvenuePattayaพทยาไทย,ก.ค.2017,12.93073,100.881668,"('neu', {'pos': 0.04653398142070404, 'neu': 0.49027798880135953, 'neg': 0.418213606106857})"
1127,MajorCineplexTheAvenuePattayaพทยาไทย,ก.พ.2018,12.93073,100.881668,"('neg', {'pos': 0.04443146816284222, 'neu': 0.15735300310977185, 'neg': 0.8420797512737398})"
1128,MajorCineplexTheAvenuePattayaพทยาไทย,ก.พ.2018,12.93073,100.881668,"('neu', {'pos': 0.11028715513448091, 'neu': 0.4586182491376418, 'neg': 0.334467949720528})"
1129,MalibuBarPattayaพทยาไทย,ธ.ค.2017,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1130,MalibuBarPattayaพทยาไทย,มิ.ย.2016,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1131,MalibuBarPattayaพทยาไทย,ก.พ.2016,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1132,MalibuBarPattayaพทยาไทย,มี.ค.2015,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1133,MalibuBarPattayaพทยาไทย,ธ.ค.2015,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1134,MalibuBarPattayaพทยาไทย,ม.ค.2015,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1135,MalibuBarPattayaพทยาไทย,ม.ค.2015,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1136,MalibuBarPattayaพทยาไทย,ต.ค.2015,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1137,MalibuBarPattayaพทยาไทย,ก.ย.2015,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1138,MalibuBarPattayaพทยาไทย,ก.ย.2015,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1139,MalibuBarPattayaพทยาไทย,ธ.ค.2017,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1140,MalibuBarPattayaพทยาไทย,มิ.ย.2016,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1141,MalibuBarPattayaพทยาไทย,ก.พ.2016,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1142,MalibuBarPattayaพทยาไทย,มี.ค.2015,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1143,MalibuBarPattayaพทยาไทย,ธ.ค.2015,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1144,MalibuBarPattayaพทยาไทย,ม.ค.2015,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1145,MalibuBarPattayaพทยาไทย,ม.ค.2015,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1146,MalibuBarPattayaพทยาไทย,ต.ค.2015,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1147,MalibuBarPattayaพทยาไทย,ก.ย.2015,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1148,MalibuBarPattayaพทยาไทย,ก.ย.2015,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1149,Mandalaพทยาไทย,ก.พ.2020,12.924639,100.879662,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1150,MarinaMarketatCentralMarinaพทยาไทย,ก.พ.2020,12.945836,100.889351,"('pos', {'pos': 0.72678319543376, 'neu': 0.06974310699026279, 'neg': 0.03223561271875688})"
1151,MarinaMarketatCentralMarinaพทยาไทย,ม.ค.2020,12.945836,100.889351,"('neu', {'pos': 0.15166916821674334, 'neu': 0.8956867170688038, 'neg': 0.028006565177600827})"
1152,MarinaMarketatCentralMarinaพทยาไทย,ก.ย.2019,12.945836,100.889351,"('neg', {'pos': 0.22898506515759182, 'neu': 0.16489572265365582, 'neg': 0.25887826262287295})"
1153,MarinaMarketatCentralMarinaพทยาไทย,ส.ค.2019,12.945836,100.889351,"('pos', {'pos': 0.39978663892926064, 'neu': 0.36019232130457013, 'neg': 0.09305462933133764})"
1154,MarinaMarketatCentralMarinaพทยาไทย,ส.ค.2019,12.945836,100.889351,"('pos', {'pos': 0.5133950726345596, 'neu': 0.1523863691232387, 'neg': 0.08758727788642497})"
1155,MarinaMarketatCentralMarinaพทยาไทย,มี.ค.2020,12.945836,100.889351,"('neu', {'pos': 0.035563201390988654, 'neu': 0.788967895576523, 'neg': 0.15819019367312032})"
1156,MarinaMarketatCentralMarinaพทยาไทย,ก.พ.2020,12.945836,100.889351,"('neu', {'pos': 0.47931536883195597, 'neu': 0.5584570230454693, 'neg': 0.06823633885065378})"
1157,MarinaMarketatCentralMarinaพทยาไทย,ม.ค.2020,12.945836,100.889351,"('neg', {'pos': 0.0670653666846261, 'neu': 0.4007374097105464, 'neg': 0.6403224345399824})"
1158,MarinaMarketatCentralMarinaพทยาไทย,พ.ย.2019,12.945836,100.889351,"('neu', {'pos': 0.09445810666173798, 'neu': 0.6496639400376583, 'neg': 0.1291453808164632})"
1159,MarinaMarketatCentralMarinaพทยาไทย,พ.ย.2019,12.945836,100.889351,"('pos', {'pos': 0.958022472152211, 'neu': 0.010574507114295558, 'neg': 0.05806368818322803})"
1160,MarqueeBarพทยาไทย,ต.ค.2019,12.934132,100.887672,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1161,MarqueeBarพทยาไทย,พ.ย.2019,12.934132,100.887672,"('neu', {'pos': 0.26285919649894024, 'neu': 0.6955231543230682, 'neg': 0.06311728338002803})"
1162,MarqueeBarพทยาไทย,ธ.ค.2019,12.934132,100.887672,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1163,MarqueeBarพทยาไทย,พ.ย.2019,12.934132,100.887672,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1164,MarqueeBarพทยาไทย,พ.ย.2018,12.934132,100.887672,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1165,MarqueeBarพทยาไทย,ก.ย.2019,12.934132,100.887672,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
1166,MarqueeBarพทยาไทย,มี.ค.2019,12.934132,100.887672,"('neu', {'pos': 0.09865437328242253, 'neu': 0.7431961994499023, 'neg': 0.03588934703991153})"
1167,MarqueeBarพทยาไทย,ก.ค.2019,12.934132,100.887672,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
